21,22,23,21,22,21,21,22,23,21,21,22,23,22,23,23,21,22,23,22,23,22,23,22,23,23,21,21,22,23,23,22,23,23,21,21,22,23,23,23,23,23,21,22,23,22,21,21,21,21,21,22,23,23,21,21,22,23,23,22
21,22,23,21,22,23,23,21,22,21,21,22,23,22,23,23,23,23,23,23,22,23,21,22,23,21,22,23,22,23,21,22,23,23,21,21,22,23,23,21,22,23,21,22,23,22,21,22,21,21,22,23,22,23,21,21,22,23,23,22
22,23,23,22,21,22,23,21,21,21,22,23,21,22,23,23,23,23,22,23,23,23,21,22,23,22,23,23,22,23,21,21,22,23,21,21,22,23,22,21,22,21,22,23,23,21,22,23,21,21,22,23,23,22,21,21,22,23,23,22
22,23,22,23,21,22,21,21,21,22,23,21,21,22,23,22,23,22,23,22,23,21,22,23,22,23,0,1,2,3,4,5,23,21,22,21,21,22,23,21,21,21,22,23,23,21,22,23,21,21,22,23,23,22,21,21,22,23,23,22
22,23,22,23,21,21,21,22,21,22,23,21,22,23,21,21,22,23,21,22,23,21,22,23,23,23,10,23,21,22,23,15,23,23,23,22,21,21,21,21,22,23,21,21,22,23,23,23,21,21,22,23,21,22,21,21,21,22,23,22
22,23,22,23,21,22,23,21,22,23,23,23,23,21,22,21,22,23,23,21,21,21,22,23,23,23,20,22,23,23,23,25,23,21,22,23,23,21,21,21,21,22,23,23,21,22,23,21,22,21,22,23,22,23,21,21,21,22,23,22
23,21,22,23,21,22,23,21,22,23,22,23,23,23,21,21,22,23,23,23,23,23,23,23,23,23,30,23,23,23,23,35,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,21,21,22,23,23,22,23,21,21,21,22,23,23
23,21,22,23,21,22,23,21,22,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,30,23,23,23,23,25,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,21,21,22,23,23,22,23,21,21,21,22,23,23
23,21,22,23,21,22,23,22,23,21,22,23,23,23,23,30,1,1,1,1,1,1,1,1,1,1,1,1,66,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,23,21,21,21,22,23,23,23,23,21,22,21,22,23,23
21,21,22,23,21,22,23,22,23,21,22,23,23,23,23,30,86,86,86,86,12,12,12,10,23,86,86,0,12,12,5,18,18,23,25,26,9,23,23,6,23,23,89,84,15,23,21,21,21,22,23,22,23,22,21,22,21,22,23,23
21,21,22,23,21,22,23,22,23,21,22,23,23,23,23,30,17,17,17,17,17,17,23,10,23,29,29,0,29,29,5,18,18,23,25,29,6,17,17,6,17,17,17,17,15,23,21,21,21,22,23,22,23,22,23,23,21,22,23,23
21,21,22,23,21,22,23,22,23,21,22,23,23,23,23,30,86,23,23,23,23,74,23,10,23,77,23,0,79,29,5,29,74,23,25,6,9,74,23,77,86,86,86,86,15,23,21,21,22,23,22,23,21,22,23,23,21,22,23,23
21,21,22,23,21,22,23,23,23,21,22,23,23,23,23,30,42,42,7,7,17,17,23,10,23,27,17,0,29,7,5,29,29,23,25,29,26,17,17,17,17,42,42,42,15,23,23,21,22,23,22,23,21,22,23,23,21,22,23,22
21,22,23,21,21,22,23,21,21,22,23,23,23,23,23,30,89,13,13,13,22,22,23,10,23,27,27,0,17,17,5,86,86,23,25,26,26,26,23,22,22,16,16,16,15,23,23,23,23,21,22,23,21,22,23,23,21,22,21,22
21,22,23,21,21,22,23,21,21,22,23,23,23,23,23,30,8,7,74,8,0,44,44,44,44,66,67,0,66,67,5,66,67,41,41,41,41,41,5,22,22,16,16,16,15,23,23,23,23,21,22,23,21,22,23,23,21,22,21,22
21,22,23,21,21,22,23,21,21,22,23,23,23,23,23,30,7,17,7,22,0,23,23,23,23,60,23,23,23,60,23,23,23,23,60,23,23,23,5,32,32,32,16,16,15,23,23,23,23,21,22,23,21,22,23,23,21,22,21,22
21,22,23,21,21,22,23,21,21,22,23,23,23,23,23,30,66,67,44,44,10,29,9,27,8,8,8,9,27,29,9,27,26,26,8,29,9,9,15,44,44,44,17,16,15,23,23,23,23,21,22,23,23,21,22,23,21,22,21,22
21,22,23,21,21,22,21,22,21,22,23,23,23,23,23,30,7,8,72,86,10,8,7,71,0,41,41,41,41,41,41,41,41,41,5,71,7,9,15,16,16,16,16,16,15,23,23,23,23,21,22,23,23,21,22,23,21,21,22,23
21,22,23,21,21,22,21,22,21,22,23,23,23,23,23,30,72,17,7,8,10,8,7,86,10,17,28,28,60,86,28,29,17,28,15,86,7,60,15,16,16,16,16,16,15,23,23,23,23,21,22,23,23,21,22,23,21,21,22,23
21,22,23,21,21,22,21,22,21,22,23,23,23,23,23,30,17,7,17,22,10,17,7,86,10,17,17,28,29,72,17,29,72,17,15,86,7,29,15,16,16,16,16,89,15,23,23,23,23,23,21,22,23,21,22,23,21,21,22,23
21,22,23,21,21,22,21,22,21,22,23,23,23,23,23,30,44,42,17,72,10,17,7,71,40,44,53,17,74,72,74,17,54,44,45,71,7,29,15,66,67,44,44,44,15,23,23,23,23,23,21,22,23,21,22,23,21,22,23,22
21,22,21,22,21,22,21,22,21,22,23,21,22,23,23,30,86,19,72,72,10,17,28,28,28,19,10,28,17,77,17,17,25,7,17,17,60,28,15,16,16,16,16,16,15,23,23,23,23,23,21,22,23,21,22,23,21,22,23,22
21,21,22,23,21,22,21,22,23,21,22,21,22,23,23,30,19,7,19,19,10,7,17,19,28,28,20,28,17,72,17,17,5,17,17,28,7,72,15,16,16,17,16,16,15,23,23,23,23,23,21,22,23,21,22,23,22,23,23,23
21,21,22,23,23,21,22,23,21,21,22,21,22,23,23,30,72,19,72,19,10,17,7,4,4,4,4,17,17,28,17,17,4,4,4,4,72,72,15,86,16,35,16,16,15,23,23,23,23,23,21,22,23,21,22,23,22,23,22,23
21,21,22,23,23,21,22,23,21,21,21,22,23,23,23,30,19,17,44,44,44,7,17,7,17,7,17,7,60,28,60,7,7,7,7,17,17,17,44,44,44,45,16,16,15,23,23,23,23,23,21,22,23,21,22,23,23,23,23,23
21,22,23,21,22,23,22,23,21,21,21,22,23,23,23,30,16,16,17,16,16,17,17,17,16,16,16,16,16,16,16,17,17,17,17,16,17,16,16,16,16,16,16,16,15,23,23,23,23,23,21,22,23,21,22,23,23,22,23,23
22,23,23,21,22,23,22,23,21,21,21,22,23,23,23,30,16,17,16,16,16,17,16,16,16,16,16,16,16,16,17,17,16,16,16,16,16,16,16,16,16,16,16,16,15,23,23,23,21,22,23,23,23,21,22,23,22,23,23,23
22,23,23,21,22,23,22,23,21,22,21,22,23,23,23,40,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,45,23,23,21,22,23,21,21,22,21,22,23,22,23,22,23
22,23,23,22,21,22,23,21,22,23,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,22,23,21,21,22,23,21,22,23,23,22,23
22,23,23,22,23,21,22,23,22,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,22,23,21,21,22,23,21,22,23,23,22,23
22,23,21,22,23,23,21,22,23,21,21,22,23,23,21,21,21,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,22,23,23,21,21,22,21,22,23,22,23,22,23
22,23,23,21,22,23,21,22,21,21,22,23,23,23,21,22,23,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,22,23,23,21,21,21,22,21,22,23,23,21,22
22,23,21,22,23,23,21,21,22,21,22,23,21,21,22,23,23,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,22,23,21,21,21,21,22,23,22,23,21,22
22,23,21,22,21,22,23,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,22,23,21,22,23,21,22,23,22,23,21,22
22,23,21,21,22,23,23,23,23,23,23,23,23,23,23,23,21,22,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,21,22,21,22,23,21,22,23,22,23,21,22
22,21,22,21,22,23,23,22,21,22,23,22,23,23,23,22,23,23,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,21,21,21,21,21,22,23,22,23,21,22
21,22,21,22,23,22,23,22,23,21,22,23,23,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,22,23,23,21,22,21,22,21,21,22,23,21,22,23,21,22
21,22,21,22,23,22,23,22,23,22,23,21,22,23,21,22,23,22,23,23,23,23,23,21,22,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,22,21,22,23,23,23,21,21,22,23,22,21,21,21,22,23,21,22
22,21,21,22,23,23,23,21,22,23,22,23,21,22,23,22,23,22,23,23,23,21,22,21,22,21,22,23,23,22,23,23,21,22,21,22,21,22,21,21,21,22,23,21,22,23,21,21,21,22,23,21,21,22,21,22,23,21,21,22
22,21,21,22,23,23,23,23,21,22,23,21,21,21,22,23,23,23,23,23,21,21,21,21,21,22,23,23,23,23,23,21,22,23,21,21,22,21,21,21,22,23,22,21,21,21,21,22,23,23,22,23,21,22,23,23,22,23,21,22
22,23,21,21,22,23,22,23,21,21,22,23,21,22,21,22,23,22,23,23,23,23,23,23,23,22,23,23,22,23,22,21,22,21,21,21,21,21,21,21,21,22,23,23,23,21,21,22,23,23,23,23,21,22,23,23,22,23,21,22
21,22,21,21,21,22,23,21,22,23,21,21,22,23,23,21,22,23,23,21,22,23,21,22,23,23,23,21,21,21,21,21,21,22,23,21,21,22,21,22,23,21,21,21,21,21,21,22,23,23,22,23,21,21,22,23,22,23,21,22
21,22,23,21,22,21,21,21,21,22,23,21,21,21,22,23,21,21,22,23,23,23,21,21,21,21,21,21,22,23,21,21,22,21,21,22,21,22,21,22,23,23,22,23,23,22,23,21,22,23,23,22,21,21,22,23,22,21,22,23
21,21,21,22,21,21,22,23,23,21,21,21,21,21,21,21,21,21,21,21,21,21,22,23,21,22,23,21,22,23,21,21,22,21,21,22,21,21,22,23,23,23,21,22,23,23,21,22,23,22,23,21,22,21,22,23,22,21,22,23
21,21,21,21,21,22,21,21,21,21,21,22,23,21,22,23,21,21,21,21,21,21,21,21,22,23,21,21,22,21,22,21,21,21,21,21,22,21,22,23,22,21,22,23,23,22,21,22,23,22,21,22,21,22,23,21,22,21,22,23
21,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,22,23,23,23,23,21,21,22,21,22,21,22,23,21,22,23,23,23,21,22,23,23,23,23,23,23,21,21,22,23,22,21,22,21,22,23,21,22,21,22,23
21,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,22,23,23,23,21,22,21,21,21,21,22,23,23,23,21,21,22,23,21,22,23,22,23,21,21,21,22,23,21,21,21,21,21,22,23,21,21,22,23
23,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,22,23,23,23,23,23,21,22,23,23,21,22,21,22,23,21,22,23,23,23,21,21,21,21,22,23,21,21,21,21,21,22,21,22,23,23
23,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,22,23,23,21,22,23,21,21,21,21,21,21,22,23,23,21,22,23,23,21,21,21,21,21,21,21,22,21,21,22,21,22,23,23
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,22,23,22,23,23,23,23,23,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,23,21,22,21,22,23,22,23
